aX,aY,aZ,gX,gY,gZ
-0.239,-0.049,0.950,4.822,-24.658,13.245
-0.232,-0.040,0.916,9.094,-26.062,13.245
-0.234,-0.058,0.928,12.817,-18.616,15.198
-0.232,-0.087,0.970,12.268,-12.024,15.808
-0.228,-0.100,1.022,6.897,-11.292,14.160
-0.254,-0.148,1.047,1.648,-17.517,11.658
-0.303,-0.133,1.030,0.183,-27.344,8.240
-0.301,-0.089,0.999,1.404,-34.668,4.456
-0.289,-0.070,0.967,2.197,-37.292,3.174
-0.314,-0.138,0.938,1.526,-36.865,4.028
-0.339,-0.180,0.909,-0.610,-34.363,3.235
-0.333,-0.204,0.892,-1.709,-29.114,-0.122
-0.344,-0.159,0.929,1.770,-21.973,-3.479
-0.318,-0.096,0.975,6.226,-16.235,-5.798
-0.264,-0.042,1.001,5.737,-11.841,-7.019
-0.244,-0.054,1.018,2.319,-9.827,-6.409
-0.257,-0.084,1.023,-1.404,-11.353,-5.188
-0.369,-0.078,1.014,-2.869,-13.550,-4.333
-0.104,-0.062,0.995,-3.540,-11.719,-5.127
-0.306,-0.058,0.947,-3.052,-16.541,-3.052
-0.353,-0.088,0.946,-2.869,-5.859,-3.113
-0.202,-0.056,0.982,-3.113,14.893,-5.249
-0.162,0.013,1.026,-1.892,13.977,-7.202

-0.113,-0.061,1.048,-20.752,4.333,-2.075
-0.125,-0.028,1.085,-22.705,1.587,-3.296
-0.089,-0.021,1.117,-14.771,-2.075,-3.723
-0.045,0.004,1.138,-6.531,-3.052,-2.563
-0.032,-0.053,1.158,-1.526,-2.380,-0.305
0.069,-0.120,1.048,0.671,-0.793,1.404
0.152,-0.193,1.044,4.883,0.488,4.700
-0.001,-0.153,0.906,9.399,-1.892,6.531
0.085,-0.045,0.962,24.475,12.634,3.967
0.232,-0.120,1.053,33.142,30.579,2.319
0.275,-0.118,1.148,24.963,33.569,1.160
0.347,-0.105,1.130,11.658,27.039,-0.488
0.386,-0.076,1.056,-0.122,12.085,-2.441
0.350,-0.095,1.055,-3.601,0.671,-0.977
0.353,-0.112,1.027,-2.014,0.977,1.770
0.358,-0.096,1.016,2.014,1.587,2.563
0.398,-0.016,1.003,5.432,2.808,2.380
0.433,0.035,0.998,8.728,4.150,3.967
0.427,-0.001,1.002,12.390,6.592,9.277
0.409,-0.043,1.035,11.047,9.583,14.954
0.354,-0.132,1.074,7.690,10.925,18.494
0.334,-0.179,1.109,3.601,10.315,18.860
0.336,-0.136,1.108,-1.648,6.775,16.724
0.338,-0.119,1.073,-4.639,1.648,16.235
0.307,-0.122,0.996,-5.798,-1.465,17.700
0.249,-0.133,0.957,-3.845,-2.014,19.165
0.227,-0.113,0.960,-0.549,1.038,19.409
0.246,-0.060,0.982,-0.122,5.188,18.982
0.178,-0.013,0.961,-2.991,7.141,20.874
0.230,0.001,0.897,-4.456,17.761,25.696
0.309,-0.085,0.986,-0.366,27.710,31.372
0.031,-0.175,0.995,-0.427,17.334,34.302
0.073,-0.123,0.882,-1.526,31.372,32.776
0.307,-0.239,0.965,7.996,56.946,33.081
0.175,-0.153,1.062,1.892,27.893,29.114
0.055,-0.048,0.956,-8.362,7.324,25.513
0.101,-0.056,0.927,-4.883,13.489,26.672
0.096,-0.124,0.926,1.648,18.188,30.029
0.048,-0.130,0.886,2.930,15.259,31.128
-0.017,-0.115,0.787,5.127,17.395,31.128
0.040,-0.070,0.769,10.132,29.114,30.945
0.124,-0.023,0.882,11.902,35.461,31.982
0.011,0.025,0.996,7.324,26.001,35.278
-0.048,0.051,1.026,-0.305,22.583,38.757
-0.029,-0.005,1.062,-4.150,28.992,41.687
-0.017,-0.087,1.098,-4.639,30.579,43.152
-0.042,-0.136,1.129,-5.310,24.353,41.077
-0.052,-0.151,1.152,-4.333,17.578,36.316
-0.033,-0.124,1.183,-2.869,13.794,32.043
0.032,-0.084,1.208,-2.930,7.263,28.870
-0.030,-0.081,1.147,-3.967,-5.981,27.039
-0.022,-0.092,1.083,-3.723,-8.606,25.635
0.009,-0.092,1.052,-1.038,-3.662,24.536
0.028,-0.016,1.001,0.122,-8.545,23.010
0.031,0.055,1.020,1.099,-9.338,23.743
0.085,0.010,1.050,4.028,-4.395,27.588
0.072,-0.004,1.060,3.235,-3.479,31.738
0.036,0.005,1.058,0.793,-5.005,34.607
0.076,-0.016,1.078,-0.244,-3.845,35.339
0.045,0.003,1.023,-1.526,-5.066,36.255
-0.036,-0.044,1.017,-1.221,-6.165,37.048
-0.045,-0.046,1.002,0.061,-1.465,35.461
-0.008,-0.052,1.008,2.686,0.671,33.875
-0.012,-0.071,0.962,5.493,-5.920,33.447
-0.052,-0.076,0.864,8.118,-19.897,32.166
-0.084,-0.042,0.809,10.376,-23.254,28.809
-0.077,-0.044,0.844,12.146,-16.113,27.710
-0.090,-0.010,0.915,10.620,-7.019,28.198
-0.049,0.036,0.928,3.662,0.671,28.809
-0.065,0.035,0.955,0.488,2.808,31.799
-0.107,0.004,0.984,1.465,2.136,35.645
-0.124,0.033,1.002,0.488,1.587,36.499
-0.159,0.022,1.053,1.831,-0.244,37.048
-0.147,0.004,1.034,3.540,-4.089,37.476
-0.174,0.038,0.984,2.869,-11.230,36.560
-0.197,0.022,0.928,2.563,-17.334,36.865
-0.246,-0.006,0.856,3.601,-18.982,38.208
-0.259,-0.007,0.827,3.113,-17.578,37.659
-0.270,-0.031,0.842,0.549,-13.428,36.865
-0.268,0.015,0.868,-1.709,-8.972,36.072
-0.231,0.031,0.903,-5.737,-6.104,35.645
-0.243,0.036,0.953,-9.949,-5.310,36.133
-0.246,-0.037,0.965,-11.292,-5.859,37.292
-0.286,-0.117,0.931,-11.902,-6.836,37.842
-0.297,-0.097,0.900,-11.963,-8.728,36.316
-0.250,-0.022,0.851,-8.911,-8.057,33.447
-0.203,0.044,0.859,-1.160,-5.615,32.349
-0.172,0.072,0.867,8.789,-4.333,33.020
-0.157,0.094,0.868,15.320,-6.165,33.264
-0.157,0.106,0.909,16.418,-7.080,33.752
-0.163,0.061,0.890,13.977,-5.920,36.682
-0.229,-0.018,0.839,10.742,-8.057,38.391
-0.217,-0.047,0.745,9.216,-13.428,37.903
-0.291,-0.021,0.804,10.559,-19.958,37.048
-0.353,0.007,0.830,12.146,-17.395,36.316
-0.234,0.046,0.919,9.521,6.348,34.851
-0.160,0.052,0.987,8.179,15.137,34.546
-0.193,0.012,0.986,5.249,-2.258,34.485
-0.243,-0.000,0.926,2.747,-17.639,33.447
-0.236,0.008,0.859,2.686,-22.034,31.555
-0.234,0.013,0.832,5.676,-19.836,29.907
-0.246,0.030,0.824,9.949,-13.855,27.954
-0.222,0.057,0.825,13.245,-9.705,26.062
-0.226,0.076,0.853,16.479,-8.728,24.292
-0.256,0.073,0.876,16.602,-7.751,24.170
-0.273,0.055,0.854,12.085,-8.179,23.743
-0.338,0.005,0.853,7.446,-10.132,23.132
-0.409,-0.037,0.926,5.005,-8.850,21.667
-0.392,-0.012,1.001,0.854,-2.075,18.616
-0.318,-0.006,1.014,-4.395,1.892,15.137
-0.315,-0.071,0.970,-6.592,-2.319,13.123
-0.324,-0.084,0.912,-7.568,-9.338,10.681
-0.300,-0.057,0.875,-5.981,-11.841,7.935
-0.280,-0.063,0.863,0.183,-10.132,7.080
-0.286,-0.100,0.875,8.362,-8.850,6.714
-0.281,-0.081,0.902,12.573,-7.568,4.272
-0.286,-0.064,0.960,12.939,-3.662,0.671
-0.323,-0.067,1.002,14.038,-0.305,-0.671
-0.192,-0.078,1.070,15.015,0.061,-2.686

0.083,-0.048,1.117,2.136,-13.306,7.629
0.103,-0.040,1.129,-4.761,-11.963,6.104
0.041,-0.082,1.143,-9.277,-12.451,4.639
0.015,-0.086,1.151,-13.855,-9.277,2.075
0.089,-0.080,1.097,-18.005,-5.676,0.000
0.112,-0.081,1.189,-15.442,-5.615,0.305
0.358,0.081,0.890,-16.113,-18.188,0.061
0.150,0.093,0.872,1.282,-28.259,8.057
0.211,-0.047,0.970,23.804,-14.954,13.794
0.347,-0.027,1.036,22.705,-0.427,14.465
0.354,-0.076,1.020,10.620,2.075,16.357
0.317,-0.101,0.998,1.770,-1.160,16.846
0.315,-0.113,1.027,2.930,0.366,16.174
0.370,-0.095,1.069,7.141,3.540,14.954
0.418,-0.017,1.073,8.362,0.671,14.343
0.443,0.029,1.074,7.385,-4.456,16.296
0.427,0.023,1.076,5.981,-7.935,20.691
0.397,-0.001,1.063,4.883,-9.460,25.024
0.376,-0.041,1.036,4.211,-10.559,28.198
0.331,-0.060,1.005,4.456,-12.085,30.396
0.314,-0.050,0.985,6.165,-12.939,31.372
0.308,-0.052,0.967,7.629,-10.254,32.288
0.284,-0.066,0.965,7.141,-7.446,33.997
0.268,-0.065,0.951,3.967,-4.272,35.339
0.225,-0.083,0.951,-0.244,-0.671,36.072
0.207,-0.075,0.990,-2.625,4.150,36.682
0.202,-0.065,1.004,-3.540,7.874,37.720
0.174,-0.062,1.006,-3.845,7.507,39.307
0.148,-0.067,1.008,-3.967,6.042,40.771
0.134,-0.058,0.991,-5.554,5.249,41.626
0.121,-0.056,0.929,-7.446,3.174,42.297
0.078,-0.081,0.874,-5.615,1.343,43.091
0.035,-0.109,0.841,-3.296,2.441,42.786
-0.005,-0.138,0.860,-3.052,7.141,40.894
-0.014,-0.126,0.903,-3.784,13.306,38.330
0.007,-0.052,0.923,-4.517,17.822,36.560
-0.177,-0.041,0.880,-5.493,22.339,37.109
0.054,-0.075,0.908,-5.432,47.729,39.124
-0.024,-0.115,0.958,-7.019,46.631,40.527
-0.061,-0.097,0.871,-14.038,37.109,37.781
0.090,-0.106,0.850,-11.536,38.330,36.072
0.002,-0.127,0.912,-3.784,20.691,34.485
-0.093,-0.115,0.900,1.648,1.526,30.884
-0.084,-0.106,0.940,10.498,1.587,27.344
-0.045,-0.045,0.995,15.747,5.066,24.414
0.035,0.101,0.956,12.573,4.089,23.621
0.009,0.098,0.923,6.348,1.160,28.320
-0.082,0.032,0.943,-1.709,3.723,33.813
-0.104,0.011,0.951,-11.292,14.587,35.889
-0.096,-0.001,0.985,-14.893,24.414,35.828
-0.085,-0.023,1.025,-10.376,25.879,34.912
-0.087,-0.029,1.028,-4.272,18.494,31.799
0.001,-0.018,1.072,1.099,9.277,28.259
-0.064,0.019,1.060,4.639,-4.089,25.879
-0.054,0.049,1.037,6.470,-9.399,23.926
-0.029,0.108,1.032,8.362,-6.409,22.949
-0.026,0.138,1.052,10.315,-5.432,24.170
-0.036,0.136,1.085,9.766,-2.563,26.123
-0.040,0.124,1.105,7.690,-2.380,27.649
-0.065,0.116,1.101,6.714,-7.080,29.236
-0.069,0.108,1.066,6.836,-9.888,30.579
-0.084,0.077,1.020,8.423,-9.949,31.738
-0.113,0.056,1.004,9.216,-7.202,32.471
-0.122,0.075,1.014,6.958,-1.038,32.227
-0.142,0.080,1.026,3.235,5.615,31.372
-0.153,0.112,1.032,0.183,8.118,30.579
-0.154,0.158,1.038,-2.014,5.798,30.823
-0.170,0.164,1.056,-2.014,0.366,33.081
-0.207,0.128,1.069,-1.099,-3.235,35.706
-0.232,0.100,1.052,-1.831,-4.211,37.048
-0.225,0.094,1.001,-2.563,-4.578,36.865
-0.227,0.081,0.960,-3.723,-4.700,35.278
-0.233,0.074,0.932,-4.822,-3.296,33.447
-0.227,0.053,0.906,-4.517,-1.221,32.532
-0.232,0.042,0.938,-3.479,1.282,31.128
-0.209,0.031,0.969,-2.502,4.211,29.480
-0.210,0.025,0.970,-2.625,5.920,27.649
-0.190,0.094,0.965,-2.380,5.249,26.245
-0.199,0.109,1.002,-1.709,6.104,26.794
-0.224,0.083,1.047,-0.732,8.484,28.931
-0.202,0.065,1.044,-1.648,7.629,29.175
-0.224,0.045,1.003,-2.625,0.366,28.137
-0.245,0.003,0.979,-1.648,-5.371,26.611
-0.226,-0.021,0.938,-2.869,-5.798,24.292
-0.209,-0.032,0.926,-6.042,-3.784,22.034
-0.203,-0.031,0.935,-7.446,-0.916,19.958
-0.164,0.002,0.953,-6.836,2.258,18.372
-0.162,0.015,0.974,-3.845,4.639,18.311
-0.165,-0.002,0.990,0.305,4.150,18.555
-0.182,0.006,1.000,1.831,1.587,18.127
-0.182,0.011,0.998,2.991,-1.953,17.334
-0.167,0.009,0.977,3.479,-6.287,17.151
-0.225,-0.026,0.955,4.700,-12.024,17.273
-0.184,-0.015,0.922,5.615,-14.099,15.686
-0.167,0.089,0.926,6.653,-16.968,14.954
-0.187,0.115,0.895,10.498,-17.944,16.479
-0.132,0.104,0.887,13.062,-6.531,20.508
-0.140,0.087,0.894,12.146,-3.784,25.146
-0.201,0.060,0.881,8.423,-9.766,26.917
-0.232,0.024,0.907,7.263,-7.996,27.893
-0.244,-0.001,0.909,9.155,-6.104,26.978
-0.245,-0.038,0.872,11.414,-8.118,24.475
-0.291,-0.057,0.853,15.625,-10.132,21.790
-0.320,-0.049,0.886,18.494,-8.362,18.372
-0.317,0.009,0.964,16.235,-2.686,15.564
-0.299,0.021,1.018,13.489,-0.916,14.404
-0.322,0.028,1.013,11.963,-7.324,13.977
-0.336,0.026,1.016,10.620,-13.916,13.428
-0.341,-0.004,1.018,8.484,-15.747,13.245
-0.337,-0.037,1.001,2.991,-16.357,10.925
-0.313,-0.034,0.938,-3.357,-16.663,7.751
-0.264,0.011,0.885,-5.432,-17.761,5.310
-0.225,0.027,0.844,-2.869,-18.372,3.479
-0.215,0.016,0.844,0.000,-15.442,2.380
-0.198,0.000,0.868,2.197,-10.864,2.502
-0.185,-0.005,0.891,3.723,-8.423,2.197
-0.182,0.005,0.919,3.967,-7.202,2.319
-0.179,0.002,0.937,3.357,-5.920,2.686
-0.180,-0.006,0.966,1.282,-4.395,2.991

0.084,-0.066,1.096,2.380,1.221,-3.357
0.107,-0.051,1.099,-0.793,-1.892,-4.517
0.130,-0.034,1.097,-2.991,-5.859,-4.395
0.103,-0.013,1.084,-4.883,-11.047,-3.479
0.127,-0.033,1.093,-8.057,-10.315,-2.136
0.201,0.005,0.879,-9.827,-9.399,-1.465
0.145,-0.032,1.244,-10.803,-11.963,0.061
0.228,-0.034,1.155,-20.630,-22.949,-3.235
0.143,-0.001,0.904,-15.198,-27.039,-5.676
0.304,0.091,0.893,7.141,-10.620,-6.104
0.356,0.129,1.041,20.752,8.972,-1.404
0.368,0.094,1.145,16.785,14.893,2.197
0.368,0.103,1.210,7.996,13.855,5.127
0.400,0.109,1.219,2.441,9.399,7.935
0.415,0.096,1.178,0.366,0.366,11.719
0.363,0.038,1.123,1.648,-9.277,15.930
0.328,-0.005,1.075,3.418,-13.794,18.372
0.320,-0.002,1.049,4.517,-13.489,19.165
0.322,-0.007,1.009,3.418,-11.902,20.020
0.299,-0.018,0.986,1.648,-10.620,21.851
0.265,-0.068,0.981,1.770,-8.362,23.682
0.235,-0.085,0.987,2.747,-5.493,25.085
0.223,-0.061,0.998,3.845,-5.066,24.658
0.141,-0.028,0.959,3.906,-2.869,24.170
0.208,-0.015,0.945,5.005,13.550,25.757
0.222,-0.002,0.932,5.676,25.391,28.381
0.258,-0.003,0.946,3.845,29.419,31.616
0.244,-0.038,0.993,0.000,24.475,33.997
0.271,-0.070,1.072,-4.395,16.907,34.546
0.167,-0.095,1.105,-8.118,1.953,33.875
0.128,-0.124,1.058,-9.155,-6.714,32.288
0.114,-0.166,1.003,-5.066,-9.338,30.762
0.086,-0.156,0.901,-0.793,-11.597,29.053
0.086,-0.091,0.791,2.441,-10.559,27.771
0.036,-0.073,0.762,4.517,-4.883,28.442
0.074,-0.089,0.869,4.944,4.272,29.724
0.065,-0.108,1.028,0.793,1.648,29.175
-0.020,-0.076,1.076,-5.981,-10.071,27.100
-0.012,-0.049,1.041,-7.690,-12.634,25.757
-0.005,-0.051,1.017,-4.578,-7.080,26.062
-0.008,-0.068,1.002,-2.197,-2.136,26.367
0.021,-0.080,0.979,-2.258,-0.061,25.635
0.031,-0.082,0.966,-3.113,-3.235,24.780
0.008,-0.022,0.961,-3.479,-12.207,23.926
0.029,0.023,0.939,-1.770,-15.381,24.414
0.000,0.013,0.948,3.418,-12.024,26.367
0.006,-0.015,0.967,7.324,-8.240,28.687
-0.021,-0.027,0.985,4.883,-7.690,29.236
-0.024,-0.028,0.992,-0.366,-6.836,29.602
-0.029,-0.018,0.968,-5.249,-6.104,30.823
-0.045,-0.013,0.920,-7.141,-7.385,32.166
-0.043,0.019,0.901,-5.798,-9.094,33.325
-0.048,0.014,0.915,-3.052,-9.460,35.400
-0.063,-0.012,0.926,-3.052,-9.827,37.109
-0.082,-0.012,0.909,-5.737,-12.268,37.231
-0.112,-0.013,0.903,-7.324,-14.648,36.926
-0.148,-0.028,0.900,-6.958,-12.573,36.133
-0.149,-0.006,0.910,-5.920,-7.507,33.997
-0.138,0.018,0.915,-2.258,-2.319,32.593
-0.127,0.055,0.951,2.869,2.014,32.837
-0.120,0.071,0.984,4.333,5.432,34.485
-0.128,0.049,0.980,2.136,6.226,36.804
-0.156,0.021,0.942,-2.502,3.845,38.513
-0.190,0.009,0.912,-5.676,0.549,39.246
-0.200,-0.017,0.902,-5.249,-0.244,39.063
-0.219,-0.054,0.887,-2.563,-0.488,37.720
-0.237,-0.071,0.897,0.854,-1.770,34.607
-0.239,-0.039,0.910,3.845,-1.770,30.457
-0.262,-0.000,0.954,7.019,-2.502,26.611
-0.250,0.046,0.985,9.827,-2.075,23.132
-0.242,0.061,1.001,12.207,-1.892,20.691
-0.257,0.061,1.001,14.771,-3.784,19.287
-0.256,0.063,0.977,14.343,-4.761,17.700
-0.254,0.093,0.937,10.315,-3.113,16.663
-0.235,0.124,0.896,4.578,0.916,16.968
-0.219,0.173,0.911,-0.122,7.080,19.531
-0.182,0.191,0.912,-1.282,10.559,24.170
-0.225,0.134,0.940,1.343,9.766,29.907
-0.240,0.058,0.947,4.211,10.071,33.020
-0.265,0.012,0.945,4.211,10.254,32.471
-0.287,-0.002,0.951,3.540,9.644,29.968
-0.286,-0.001,0.969,4.456,9.644,26.245
-0.264,0.030,0.986,6.531,7.935,22.522
-0.267,0.040,1.014,10.254,4.333,20.508
-0.265,0.055,1.047,12.695,1.526,19.653
-0.216,0.125,1.034,8.606,-0.305,19.287
-0.213,0.140,0.977,2.991,-2.563,21.851
-0.233,0.123,0.920,-1.465,-3.540,25.391
-0.236,0.115,0.898,-5.127,-1.465,28.137
-0.248,0.078,0.883,-5.859,2.380,31.311
-0.266,0.057,0.872,-3.906,3.357,33.264
-0.261,0.048,0.867,-0.854,2.563,33.630
-0.283,0.007,0.862,3.357,1.709,33.203
-0.301,-0.022,0.868,7.019,0.244,31.250
-0.307,-0.009,0.886,7.385,-0.305,28.748
-0.301,0.013,0.927,7.385,0.549,27.649
-0.312,0.012,0.962,7.751,0.244,27.588
-0.330,-0.007,1.002,6.531,-0.061,27.100
-0.260,-0.003,0.996,4.150,-2.075,25.452
-0.377,-0.013,0.974,1.099,-13.245,24.292
-0.357,0.006,0.889,-0.610,-11.108,21.301
-0.292,0.017,0.912,2.625,-0.732,20.203
-0.310,0.042,0.908,4.883,-5.920,19.470
-0.356,0.040,0.901,7.385,-12.939,18.982
-0.360,0.005,0.953,10.864,-8.667,18.555
-0.352,0.022,0.999,10.803,-6.714,16.785
-0.346,0.080,1.001,8.118,-10.864,14.465
-0.326,0.129,0.976,6.592,-14.099,13.977
-0.316,0.116,0.934,5.493,-16.113,15.564
-0.339,0.060,0.877,2.625,-16.785,17.517
-0.379,0.020,0.848,-1.160,-14.893,17.761
-0.364,0.008,0.870,-2.380,-10.071,16.663
-0.376,0.020,0.929,-2.502,-6.165,15.076
-0.370,0.019,0.984,-2.625,-4.700,13.733
-0.355,0.015,1.001,-2.563,-5.676,12.146
-0.350,-0.004,0.991,-2.686,-7.385,10.376
-0.337,-0.008,0.958,-1.526,-8.240,8.728
-0.329,0.002,0.935,1.770,-9.277,6.775
-0.324,0.026,0.959,6.409,-9.460,5.066

0.034,-0.057,0.995,5.859,1.648,-6.409
0.029,-0.084,0.962,0.305,2.380,-6.958
0.052,-0.102,0.945,-3.845,3.235,-9.155
0.080,-0.079,0.997,-7.629,3.296,-12.268
0.132,0.014,1.083,-9.033,1.160,-13.550
0.160,0.094,1.118,-6.897,-3.174,-10.925
0.152,0.069,1.183,1.831,-8.667,-6.531
0.054,0.083,1.103,12.207,-13.489,-3.479
0.357,0.119,0.792,25.513,-9.216,-2.625
0.058,0.016,1.085,35.156,-5.005,0.427
0.198,-0.058,0.864,20.813,-17.090,-6.470
0.285,0.053,0.786,13.672,-7.507,-3.723
0.181,0.014,0.924,13.489,2.319,4.517
0.157,0.006,1.000,5.920,12.085,6.470
0.191,-0.025,1.083,3.235,30.273,7.263
0.227,-0.028,1.094,7.507,35.645,8.057
0.257,-0.015,1.028,11.902,30.090,8.728
0.257,-0.018,0.943,17.212,23.865,10.742
0.232,-0.022,0.901,23.499,18.982,13.367
0.202,-0.037,0.918,26.855,17.883,14.648
0.186,-0.028,0.965,26.001,20.264,15.076
0.188,-0.024,0.990,21.912,22.644,15.808
0.022,0.002,0.937,16.907,24.353,16.785
0.087,-0.001,0.846,17.700,53.650,20.569
0.296,-0.097,0.966,24.719,89.966,25.635
0.158,-0.104,0.979,21.484,59.814,24.902
0.166,-0.085,0.968,17.639,36.743,22.156
0.147,-0.082,0.953,16.785,26.184,21.790
0.207,-0.063,0.925,16.724,20.325,22.400
0.129,-0.069,0.937,17.090,9.827,23.376
0.059,-0.091,0.927,17.883,7.202,24.658
0.058,-0.139,0.971,20.630,20.020,25.879
0.155,-0.233,1.017,19.409,30.579,25.085
0.068,-0.230,1.031,12.695,20.386,22.156
0.090,-0.194,1.033,7.690,8.484,18.311
0.141,-0.153,1.053,7.568,2.258,15.991
0.152,-0.136,1.076,8.179,-7.446,16.541
0.146,-0.109,1.091,7.935,-16.296,18.066
0.165,-0.096,1.080,9.766,-20.020,20.752
0.177,-0.114,1.083,11.841,-20.142,24.109
0.175,-0.102,1.059,11.108,-25.024,26.367
0.160,-0.091,0.989,8.301,-30.334,27.222
0.146,-0.085,0.962,8.301,-25.635,29.236
0.164,-0.088,0.975,9.338,-17.273,31.433
0.160,-0.107,1.002,7.996,-13.733,33.264
0.144,-0.123,1.023,5.371,-13.184,34.180
0.146,-0.120,1.026,4.272,-12.939,34.485
0.149,-0.113,1.024,4.211,-13.306,35.095
0.142,-0.132,1.047,5.005,-14.709,36.804
0.118,-0.148,1.091,5.554,-15.015,37.537
0.138,-0.163,1.107,4.028,-17.151,37.048
0.111,-0.147,1.082,1.465,-23.437,35.889
0.103,-0.113,1.029,0.671,-26.794,35.217
0.104,-0.085,0.986,2.441,-29.053,35.645
0.108,-0.085,0.943,3.113,-30.151,36.987
0.053,-0.120,0.903,1.038,-27.588,38.696
0.029,-0.163,0.917,-0.977,-21.667,39.551
0.012,-0.173,0.939,-2.136,-15.442,39.063
0.006,-0.163,0.959,-2.319,-11.841,37.842
0.021,-0.131,0.980,-0.732,-10.254,36.194
0.019,-0.113,1.008,0.122,-9.216,35.583
0.020,-0.139,1.021,-1.770,-8.484,35.645
-0.008,-0.159,1.026,-3.479,-10.681,35.217
-0.023,-0.178,1.011,-4.272,-13.611,33.630
-0.029,-0.175,0.992,-3.845,-17.090,31.250
-0.052,-0.150,0.975,-0.671,-21.301,28.992
-0.051,-0.131,0.967,4.089,-21.851,27.832
-0.096,-0.125,0.999,6.836,-15.991,26.917
-0.080,-0.102,0.989,5.920,-10.132,25.085
-0.082,-0.033,0.970,3.235,-5.493,24.841
-0.036,0.020,0.954,-0.183,-0.366,26.794
-0.040,0.010,0.959,-3.418,3.662,31.860
-0.092,-0.047,1.007,-5.737,5.188,37.964
-0.137,-0.122,0.987,-8.118,5.310,41.260
-0.192,-0.161,0.950,-7.446,2.625,40.466
-0.214,-0.151,0.940,-3.174,0.305,37.048
-0.204,-0.111,0.928,2.197,-1.343,33.447
-0.188,-0.084,0.929,6.958,-3.479,31.067
-0.193,-0.087,0.938,8.179,-3.479,30.090
-0.217,-0.118,0.949,4.883,-0.793,29.053
-0.236,-0.105,0.944,-0.977,3.662,27.344
-0.226,-0.044,0.917,-6.775,7.629,25.269
-0.214,0.007,0.882,-8.667,10.315,25.574
-0.234,0.001,0.899,-6.531,13.489,27.893
-0.231,-0.019,0.946,-4.150,17.151,30.151
-0.252,-0.036,0.953,-4.028,16.907,30.457
-0.223,-0.033,0.916,-4.456,15.930,29.724
-0.221,-0.036,0.917,-3.784,14.832,30.029
-0.222,-0.030,0.864,-3.662,11.475,29.907
-0.136,-0.081,0.990,-3.601,9.399,30.884
-0.345,-0.068,0.883,-7.263,-15.015,29.419
-0.290,-0.066,0.884,-6.348,-2.747,27.710
-0.248,-0.084,0.946,-1.160,12.939,27.405
-0.264,-0.094,0.984,0.061,10.376,25.940
-0.274,-0.079,0.990,-2.136,5.310,23.315
-0.275,-0.081,1.019,-2.258,5.188,22.217
-0.287,-0.097,1.088,-2.319,5.188,21.667
-0.362,-0.116,1.132,-3.174,4.639,21.240
-0.339,-0.162,1.219,0.671,8.240,21.240
-0.309,-0.086,1.199,-3.479,13.733,19.348
-0.263,-0.052,1.156,-4.456,11.230,18.066
-0.223,0.006,1.097,-5.005,5.615,18.372
-0.158,0.051,1.022,-7.812,2.075,18.433
-0.143,0.052,0.944,-7.080,-1.770,21.179
-0.136,0.046,0.893,-5.127,-4.272,23.743
-0.158,-0.002,0.873,-2.747,-4.211,26.062
-0.223,-0.033,0.910,-0.183,-1.831,27.771
-0.247,-0.079,0.933,2.930,1.282,27.649
-0.237,-0.132,0.888,5.249,2.197,25.513
-0.263,-0.096,0.871,3.540,1.831,20.996
-0.233,-0.046,0.850,2.502,2.441,17.273
-0.228,-0.079,0.891,5.432,1.526,15.625
-0.201,-0.046,0.871,9.827,-4.822,14.832
-0.357,-0.097,0.905,17.029,-14.038,17.456
-0.512,-0.306,1.124,19.287,-5.676,17.761
-0.301,-0.163,1.116,7.263,10.803,11.597
-0.343,-0.091,1.109,-5.737,1.892,6.226
-0.413,-0.126,1.073,0.061,-13.123,7.690
-0.377,-0.146,1.092,6.348,-11.597,7.019

0.054,-0.005,0.967,4.333,-2.747,6.409
0.069,-0.003,0.960,3.784,-2.014,6.165
0.056,-0.033,0.997,1.831,-0.305,5.737
0.101,0.007,1.035,-2.258,1.160,2.869
0.125,0.032,1.092,-4.761,-0.488,0.732
0.142,0.026,1.112,-7.385,-2.197,0.000
0.165,0.040,1.019,-6.897,-3.479,0.793
0.137,-0.058,1.137,2.930,0.671,5.432
0.276,0.030,0.895,3.723,-0.061,4.700
0.224,0.080,0.862,10.315,7.751,7.812
0.281,-0.033,0.913,17.822,19.958,13.489
0.297,-0.012,0.964,12.939,26.917,13.184
0.275,-0.002,1.005,10.620,21.545,12.390
0.301,0.023,1.029,9.399,17.395,11.719
0.334,0.046,1.027,9.094,13.916,12.390
0.331,-0.025,1.018,10.925,8.545,14.893
0.293,-0.057,1.042,10.803,3.906,17.212
0.285,-0.053,1.022,8.179,0.183,16.907
0.281,-0.015,0.944,8.850,-6.287,16.663
0.242,-0.045,0.902,13.672,-9.644,18.799
0.212,-0.082,0.916,15.686,-5.493,20.752
0.182,-0.082,0.939,14.832,-2.441,20.630
0.189,-0.059,0.933,14.282,-1.709,20.325
0.050,-0.030,0.884,14.099,-0.549,21.545
0.105,-0.072,0.854,16.418,16.479,24.231
0.101,-0.125,0.872,19.592,34.241,26.367
0.058,-0.209,0.880,19.043,33.630,25.940
0.169,-0.263,0.926,17.883,31.128,22.949
0.035,-0.230,1.000,16.174,5.310,17.151
0.010,-0.155,1.023,15.869,-7.263,12.207
0.042,-0.117,1.009,19.470,-0.122,10.864
0.093,-0.138,1.000,22.888,9.155,12.207
