aX,aY,aZ,gX,gY,gZ
-0.159,0.167,1.215,53.711,48.767,-73.242
0.023,0.093,1.275,63.721,29.297,-61.707
0.095,0.138,1.312,63.416,15.076,-45.776
0.350,0.063,1.635,79.773,22.156,-41.321
0.302,0.005,1.739,90.759,7.507,-29.053
0.082,-0.080,1.805,92.834,-14.648,-17.517
0.033,-0.153,2.047,99.243,-16.052,-19.897
0.029,-0.201,2.134,96.619,-16.052,-19.470
0.016,-0.152,2.012,77.759,-22.827,-11.169
0.012,-0.119,1.917,67.139,-23.560,-5.310
-0.088,-0.211,1.851,68.604,-25.269,-4.761
-0.093,-0.172,1.766,68.970,-26.184,-7.690
-0.049,-0.168,1.789,74.463,-17.822,-10.681
0.015,-0.215,1.895,83.130,-6.287,-14.160
0.024,-0.271,1.999,83.679,1.221,-13.123
0.004,-0.345,2.022,77.332,-0.122,-9.766
0.052,-0.330,1.945,64.026,-8.484,-6.958
0.013,-0.269,1.748,45.898,-9.644,-4.272
0.022,-0.245,1.591,39.551,-7.812,-3.784
0.097,-0.237,1.542,43.823,-12.268,0.061
0.048,-0.252,1.424,47.302,-21.179,7.812
-0.099,-0.302,1.227,45.593,-22.583,12.573
-0.118,-0.294,1.020,41.382,-2.930,9.277
-0.070,-0.307,1.000,37.720,32.471,1.709
-0.152,-0.372,0.991,44.739,69.580,-5.310
-0.133,-0.655,1.568,50.354,108.215,-13.062
-0.285,-0.566,3.065,-134.033,150.940,-28.320
0.927,0.597,0.501,-484.619,193.420,-31.006
-0.227,0.305,2.067,-225.281,3.357,-21.301
-0.254,0.436,1.030,-125.244,-58.472,16.541
0.123,-0.298,1.037,-7.935,8.789,-11.780
0.060,0.267,0.912,-24.048,-7.324,-13.855
0.069,-0.047,0.991,5.371,-8.179,-14.587
-0.043,0.041,1.023,14.771,-11.963,-17.578
-0.019,0.020,0.937,8.362,-5.127,-16.479
0.004,-0.039,0.987,-0.305,3.906,-13.306
0.018,-0.079,0.975,-2.625,5.798,-8.484
0.015,-0.115,0.977,0.183,1.526,-4.089
0.035,-0.113,0.982,-0.183,-0.061,-2.136
0.041,-0.100,0.964,0.916,-1.038,0.366
0.029,-0.112,0.983,1.526,-1.831,2.625
0.028,-0.106,0.975,1.465,-1.465,4.333

-0.061,-0.042,0.833,21.423,-15.442,-1.526
-0.010,-0.004,0.774,10.498,-24.170,4.150
0.029,0.039,0.815,7.324,-30.945,11.353
-0.123,0.036,0.774,10.986,-36.072,14.465
-0.135,0.094,0.474,10.437,-32.654,10.498
-0.152,-0.122,0.721,33.997,-28.564,3.235
-0.125,-0.119,0.699,25.085,-34.058,-2.441
-0.025,-0.026,0.467,3.479,-44.495,-5.066
0.074,-0.008,0.394,2.441,-49.805,-6.165
0.169,-0.022,0.381,5.310,-46.387,-4.944
0.167,0.004,0.333,-0.854,-39.978,-2.258
0.067,0.016,0.341,-5.432,-38.940,1.648
0.008,-0.051,0.332,-5.676,-47.302,3.296
-0.076,-0.107,0.260,-9.033,-65.125,4.883
-0.080,-0.076,0.136,-14.343,-82.520,3.418
-0.021,-0.024,0.078,-13.855,-90.698,-0.916
0.030,-0.016,0.121,-8.179,-93.689,-4.639
-0.037,-0.047,0.240,-4.700,-99.915,-7.385
-0.059,-0.096,0.308,-9.155,-108.276,-11.841
0.019,-0.133,0.239,-20.691,-114.197,-17.761
0.215,-0.095,0.052,-32.166,-115.479,-20.447
0.358,-0.014,-0.100,-35.217,-114.258,-16.785
0.411,0.046,-0.151,-30.396,-110.840,-9.766
0.430,0.054,-0.186,-23.560,-102.112,-1.892
0.354,0.050,-0.181,-19.287,-90.454,6.287
0.226,0.068,-0.107,-15.137,-74.524,13.428
0.139,0.077,0.028,-10.315,-53.711,16.113
0.104,0.055,0.136,-8.911,-31.982,15.808
0.055,0.064,0.192,-13.367,-14.709,15.198
-0.053,0.033,0.199,-20.691,-0.488,14.099
-0.146,0.054,0.185,-28.320,17.456,7.446
-0.144,0.072,0.230,-31.006,38.269,-4.333
-0.076,0.055,0.301,-30.090,58.777,-14.343
-0.012,0.069,0.294,-32.104,76.355,-18.066
0.029,0.115,0.185,-34.485,86.365,-16.052
0.038,0.182,0.094,-30.212,86.914,-12.939
0.042,0.205,0.136,-15.198,82.642,-10.010
0.081,0.224,0.323,3.174,76.721,-6.714
-0.004,0.192,0.588,16.724,70.374,-1.343
-0.123,0.182,0.795,19.165,73.853,1.709
-0.332,0.125,0.952,14.526,88.318,0.854
-0.554,0.010,1.035,9.094,102.295,-4.883
-0.698,0.001,1.000,-1.038,114.258,-18.616
-0.680,0.055,0.986,-4.761,123.108,-39.185
-0.509,0.079,0.972,0.427,126.404,-58.777
-0.338,0.167,0.966,8.484,117.737,-67.993
-0.193,0.252,1.006,19.531,101.135,-68.176
-0.140,0.318,1.160,31.799,88.745,-63.965
-0.188,0.254,1.354,43.640,76.416,-56.946
-0.332,0.171,1.453,44.495,59.875,-45.898
-0.503,0.146,1.458,35.889,46.082,-39.001
-0.548,0.123,1.507,33.813,41.016,-41.260
-0.465,0.073,1.587,38.269,37.720,-48.523
-0.318,0.059,1.655,37.292,31.433,-54.321
-0.297,0.032,1.698,31.555,22.583,-57.251
-0.255,-0.030,1.625,23.132,18.066,-60.425
-0.152,-0.019,1.526,14.160,17.456,-65.308
-0.243,-0.027,1.419,14.160,4.028,-56.702
-0.030,0.011,1.459,23.926,-6.836,-42.053
-0.137,0.008,1.497,44.861,-8.728,-36.377
-0.039,-0.028,1.625,59.631,-14.709,-29.175
-0.156,-0.083,1.694,61.279,-30.518,-13.977
-0.403,-0.126,1.748,57.129,-53.467,3.052
-0.504,-0.185,2.003,61.157,-49.194,0.977
-0.499,-0.319,2.237,65.063,-27.710,-9.216
-0.549,-0.285,2.282,51.758,-2.319,-23.010
-0.346,-0.257,2.244,38.147,18.127,-37.415
-0.373,-0.149,2.226,30.823,7.874,-44.067
-0.246,-0.142,2.150,27.344,0.122,-46.692
-0.172,-0.125,1.975,18.311,4.761,-47.668
-0.135,-0.112,1.761,10.315,10.071,-46.753
0.145,-0.003,1.707,17.090,9.705,-42.603
-0.057,-0.150,1.598,33.936,-9.644,-28.381
0.004,-0.076,1.577,44.617,-22.339,-26.489
-0.032,-0.068,1.546,44.250,-31.738,-16.968
-0.105,-0.152,1.469,40.649,-36.255,-7.263
-0.129,-0.169,1.301,27.954,-29.236,-4.639
-0.205,-0.132,1.225,22.522,-22.522,-6.897
-0.136,-0.146,1.294,34.973,-19.592,-8.789
0.010,-0.150,1.345,46.143,-23.743,-7.507
0.061,-0.177,1.290,34.729,-13.855,-3.235
-0.023,-0.146,1.162,14.404,11.597,-4.272
0.040,-0.084,1.115,8.911,41.199,-10.864
0.150,-0.056,1.169,22.522,45.410,-10.132
0.073,-0.139,1.342,38.757,26.489,0.000
0.008,-0.180,1.443,50.964,1.038,8.972
-2.227,-2.689,4.000,26.978,7.080,10.132
-0.742,1.423,1.229,-266.968,174.744,-30.701
0.789,0.427,2.116,-166.321,232.178,-69.519
0.035,-0.484,1.249,10.376,67.749,-45.410
-0.207,0.233,0.529,-56.702,-15.381,-0.549
0.257,0.086,1.069,-26.855,21.423,-8.667
-0.040,-0.109,1.075,0.549,2.747,-2.686
-0.078,0.119,0.845,-9.827,-3.418,0.793
-0.052,0.044,0.883,-2.136,0.854,2.014
-0.057,-0.072,1.052,10.010,3.296,2.930
-0.031,-0.039,1.002,3.113,4.700,2.747
0.022,-0.020,0.992,-2.380,3.906,2.014
0.002,-0.028,0.999,-0.366,0.854,2.319
-0.008,-0.025,0.955,0.427,-0.671,2.686
-0.016,-0.021,0.970,2.563,-0.610,3.113
-0.016,-0.042,0.993,4.333,0.122,3.784
-0.013,-0.027,0.987,2.563,0.488,4.700
-0.018,-0.016,0.983,1.343,0.549,5.615
-0.021,-0.012,0.979,1.160,0.366,6.287
-0.020,-0.009,0.975,1.160,0.183,6.165
-0.012,-0.014,0.975,1.892,0.122,5.798
-0.014,-0.021,0.973,2.991,0.183,5.737
-0.009,-0.024,0.977,3.967,0.122,5.493
-0.010,-0.026,0.980,4.333,0.183,5.615
-0.011,-0.021,0.985,4.089,-0.122,5.859
-0.010,-0.015,0.979,2.930,-0.244,5.859
-0.013,-0.012,0.978,2.808,-0.305,5.676
-0.015,-0.013,0.979,3.418,-0.244,5.554
-0.014,-0.011,0.973,3.967,-0.244,5.127
-0.012,-0.017,0.976,4.761,-0.305,4.517
-0.015,-0.022,0.980,5.615,-0.427,3.662
-0.014,-0.022,0.979,5.981,-0.671,3.113
-0.014,-0.027,0.981,6.104,-0.549,2.808

-0.073,0.108,0.736,17.395,19.470,-2.808
-0.027,0.115,0.650,19.958,16.479,-2.930
0.006,0.082,0.617,25.269,13.428,-1.343
0.047,0.038,0.584,25.696,9.460,1.709
-0.029,0.012,0.695,20.142,2.686,5.981
-0.104,0.107,0.691,9.766,-0.732,7.507
-0.129,0.068,0.704,1.343,-1.038,4.211
-0.071,0.015,0.901,-0.488,-1.770,-1.099
0.053,-0.044,0.524,-4.944,-2.136,-5.127
0.037,0.213,0.255,-12.573,-6.958,-3.540
0.074,0.007,0.299,4.700,-12.024,1.343
0.038,0.033,0.320,9.888,-10.193,3.967
0.053,0.038,0.369,11.047,-4.517,4.944
0.057,0.002,0.447,13.245,1.831,5.859
0.059,0.005,0.461,9.216,8.179,6.775
0.066,0.010,0.469,3.601,12.939,7.751
0.057,-0.004,0.490,0.549,16.357,8.667
0.045,-0.002,0.499,-4.150,17.334,9.827
0.009,0.008,0.516,-9.888,15.076,10.742
-0.052,-0.006,0.491,-16.724,13.062,10.498
-0.057,-0.003,0.361,-26.001,12.024,7.324
-0.012,0.020,0.193,-31.006,8.911,3.967
-0.029,0.023,0.078,-26.794,-0.854,3.052
-0.002,0.042,0.044,-15.930,-13.977,1.648
0.062,0.062,0.138,-1.282,-27.893,-0.610
0.111,0.069,0.314,12.146,-42.603,-1.160
0.085,0.061,0.522,18.921,-56.885,-0.061
0.010,0.026,0.632,15.503,-67.200,0.244
0.046,0.061,0.557,2.136,-71.533,-2.930
0.085,0.101,0.445,-8.606,-71.350,-5.066
0.106,0.121,0.359,-13.550,-62.622,-5.981
0.148,0.159,0.265,-16.418,-45.532,-7.263
0.174,0.182,0.211,-15.076,-28.687,-6.775
0.195,0.189,0.179,-9.521,-16.785,-2.319
0.116,0.195,0.274,0.305,-10.925,6.775
-0.026,0.155,0.466,11.963,-8.118,15.625
-0.215,0.107,0.663,17.273,-3.723,19.836
-0.307,0.099,0.785,14.221,7.996,17.273
-0.419,0.100,0.896,6.653,23.621,9.888
-0.410,0.103,0.846,-5.432,34.729,-0.549
-0.335,0.170,0.705,-18.738,36.682,-10.254
-0.241,0.198,0.608,-21.606,33.752,-17.334
-0.139,0.234,0.560,-15.442,32.776,-21.667
-0.070,0.270,0.576,-5.493,32.837,-22.278
-0.089,0.280,0.698,6.165,32.166,-19.348
-0.194,0.222,0.812,14.771,29.236,-15.198
-0.331,0.186,0.845,15.625,22.461,-12.695
-0.431,0.134,0.851,15.015,14.954,-15.686
-0.441,0.127,0.902,16.174,12.390,-24.109
-0.417,0.113,0.966,17.578,14.771,-33.569
-0.341,0.144,0.983,14.771,22.217,-42.542
-0.259,0.162,0.994,11.780,32.593,-49.377
-0.184,0.149,0.975,11.597,39.612,-51.819
-0.123,0.177,0.921,10.559,41.748,-50.537
-0.101,0.187,0.932,15.198,41.077,-48.096
-0.103,0.165,1.027,23.682,38.208,-45.654
-0.109,0.143,1.107,29.236,29.785,-43.335
-0.105,0.135,1.179,32.715,12.817,-39.795
-0.088,0.117,1.228,36.560,-7.019,-35.278
-0.057,0.131,1.243,37.598,-22.461,-30.884
-0.044,0.141,1.279,37.842,-30.334,-27.161
-0.100,0.121,1.343,37.170,-27.832,-23.193
0.316,0.095,1.717,29.907,-23.865,-17.151
-1.140,0.135,0.995,5.432,-50.354,8.118
-0.035,-0.121,1.182,18.494,23.010,-25.818
-0.276,0.049,1.151,38.574,39.551,-47.913
0.128,0.010,1.293,44.006,19.409,-44.067
-0.011,0.129,1.294,45.349,-10.071,-32.959
0.090,0.049,1.399,49.500,-20.325,-23.132
0.013,0.105,1.477,48.096,-24.963,-12.756
-0.001,0.047,1.484,44.250,-22.949,-4.089
-0.144,-0.016,1.468,37.903,-27.771,3.967
-0.248,-0.048,1.500,36.987,-27.893,5.432
-0.191,-0.088,1.505,36.743,-22.949,1.587
-0.079,-0.052,1.483,35.339,-26.917,1.099
0.029,0.005,1.438,35.095,-35.950,5.676
0.079,0.005,1.370,34.790,-39.307,14.038
-0.003,-0.058,1.241,33.569,-44.373,25.330
-0.223,-0.027,1.229,35.339,-50.903,31.982
-0.352,-0.115,1.346,45.044,-39.368,28.992
-0.508,-0.166,1.501,48.828,-20.508,20.203
-0.499,-0.201,1.604,43.152,-0.916,9.583
-0.436,-0.181,1.604,33.691,11.841,-1.831
-0.354,-0.140,1.505,24.109,12.268,-10.315
-0.282,-0.079,1.415,21.057,6.348,-15.503
-0.213,-0.074,1.347,25.024,1.587,-18.311
-0.214,-0.067,1.381,31.921,0.183,-21.240
-0.206,-0.109,1.492,41.870,-2.258,-23.010
-0.187,-0.093,1.542,46.875,-6.958,-20.874
-0.049,-0.060,1.585,46.021,-10.803,-20.325
-0.036,-0.017,1.507,38.635,-17.700,-13.489
-0.020,0.039,1.403,35.156,-22.583,-8.240
0.204,0.035,1.247,21.790,6.958,-3.662
0.143,0.065,1.146,10.498,36.255,-0.427
0.140,0.054,1.119,22.400,32.288,10.681
-0.029,-0.102,1.127,36.804,14.282,29.663
-0.254,-0.190,1.170,44.373,0.122,39.001
-2.099,-0.949,3.094,41.626,-0.549,38.330
-0.943,-0.070,1.934,-140.930,195.984,-13.977
0.494,1.270,1.427,-227.173,328.186,-100.952
0.674,-0.588,1.689,-12.512,92.468,-79.285
-0.272,0.001,0.988,-44.250,-9.949,-22.278
0.339,0.447,0.494,-57.373,-5.066,-41.626
0.104,0.371,0.838,12.085,-18.311,-35.217
-0.159,0.038,0.939,31.067,-4.456,-3.418
-0.097,-0.020,1.008,28.748,4.333,0.366
-0.062,-0.045,1.028,25.513,5.981,-2.502
0.013,-0.095,1.021,19.165,7.019,-1.587
0.002,-0.067,1.025,12.329,5.371,-1.648
0.037,-0.060,0.986,6.409,3.662,-1.038
-0.013,-0.086,1.006,3.967,2.625,2.869
-0.017,-0.074,1.048,0.549,1.648,5.371
-0.023,-0.025,0.992,-7.019,0.610,6.470
-0.037,0.001,0.972,-10.437,-0.183,7.141
-0.026,0.011,0.972,-9.277,-0.183,7.141
-0.032,0.012,0.955,-7.568,-0.549,7.446
-0.031,0.022,0.943,-4.456,-0.732,7.385
-0.029,0.010,0.955,-0.061,-0.244,7.019
-0.033,0.002,0.967,2.930,0.549,6.653

-0.131,0.012,0.683,30.884,1.953,1.892
-0.151,0.016,0.619,20.081,0.793,0.061
-0.131,0.021,0.607,15.503,-2.808,-1.709
-0.142,0.019,0.660,12.878,-7.019,-2.991
-0.125,0.044,0.657,8.240,-6.958,-3.906
-0.080,0.024,0.687,5.310,-4.028,-4.333
-0.012,-0.007,0.722,-1.282,-3.906,-1.282
-0.125,0.139,0.340,-11.963,-5.676,5.615
-0.032,-0.042,0.724,-10.925,-3.662,7.629
0.115,0.098,0.338,-19.104,1.465,11.414
0.004,0.016,0.350,1.343,3.479,16.479
-0.007,-0.105,0.562,23.071,14.099,15.015
-0.042,-0.082,0.674,15.686,18.188,13.794
-0.038,-0.047,0.631,2.136,14.099,12.390
-0.012,-0.051,0.519,-4.761,6.653,9.094
0.008,-0.039,0.390,-6.775,-7.629,6.348
0.007,-0.012,0.307,-4.578,-25.574,4.883
0.005,-0.015,0.315,1.282,-39.673,3.418
0.013,-0.026,0.334,4.822,-48.279,1.404
0.044,-0.038,0.315,4.639,-53.406,0.183
0.057,-0.043,0.295,3.845,-56.519,1.648
0.080,-0.035,0.272,4.456,-57.068,4.578
0.080,0.012,0.323,6.470,-55.237,7.080
0.073,0.035,0.441,9.949,-48.950,8.789
0.044,0.039,0.512,8.362,-40.161,10.010
-0.025,0.059,0.526,1.892,-33.752,10.620
-0.089,0.059,0.506,-4.089,-28.809,9.399
-0.112,0.071,0.459,-8.972,-24.414,5.859
-0.095,0.073,0.382,-12.573,-22.400,2.502
-0.112,0.092,0.345,-14.404,-20.874,0.061
-0.102,0.090,0.345,-13.245,-15.442,-2.991
-0.062,0.101,0.339,-11.902,-10.681,-6.653
-0.043,0.105,0.308,-11.108,-9.399,-8.301
-0.049,0.129,0.289,-9.399,-5.676,-8.240
-0.066,0.137,0.349,-3.723,3.601,-7.324
-0.117,0.136,0.479,2.014,15.869,-5.737
-0.178,0.131,0.583,2.563,29.297,-5.676
-0.267,0.122,0.628,-2.258,42.603,-7.324
-0.288,0.115,0.573,-10.132,54.199,-12.207
-0.229,0.132,0.436,-16.541,58.716,-18.799
-0.174,0.161,0.382,-13.611,52.063,-22.583
-0.224,0.155,0.449,-0.916,38.208,-22.766
-0.255,0.160,0.558,12.024,29.114,-24.353
-0.286,0.115,0.679,19.836,30.762,-26.855
-0.346,0.098,0.786,21.118,37.476,-31.311
-0.331,0.088,0.851,16.235,50.842,-38.757
-0.257,0.123,0.891,8.118,69.519,-47.913
-0.148,0.184,0.918,0.671,92.224,-57.678
-0.047,0.206,0.929,-2.930,111.572,-65.002
-0.018,0.225,0.902,-3.479,116.333,-67.932
-0.062,0.220,0.847,0.366,103.821,-65.796
-0.097,0.225,0.839,10.132,78.857,-60.974
-0.136,0.202,0.928,24.109,47.791,-56.519
-0.146,0.171,1.044,33.936,22.461,-54.016
-0.179,0.114,1.132,35.400,7.568,-51.941
-0.272,0.061,1.132,28.870,7.935,-51.025
-0.274,0.053,1.117,22.156,24.170,-56.152
-0.212,0.054,1.206,22.705,42.480,-63.721
-0.110,0.042,1.277,25.330,52.979,-69.702
0.056,0.113,1.314,25.879,52.795,-72.998
0.172,0.147,1.406,32.532,37.903,-70.068
0.202,0.140,1.478,38.147,13.062,-60.669
0.567,0.129,1.825,33.386,-19.836,-44.617
-0.566,0.187,1.188,14.771,-60.791,-16.907
-0.106,-0.064,1.314,26.917,-1.831,-44.189
-0.232,-0.047,1.292,32.715,27.344,-57.739
-0.077,-0.121,1.287,32.654,42.480,-59.998
0.029,-0.039,1.254,31.555,40.833,-59.387
0.238,-0.001,1.357,45.471,27.222,-55.908
0.311,-0.003,1.588,63.782,-1.221,-44.800
0.238,-0.087,1.755,69.702,-32.532,-29.175
0.068,-0.040,1.782,59.692,-45.593,-18.616
-0.114,-0.138,1.700,46.265,-41.565,-10.620
-0.293,-0.212,1.521,35.706,-36.438,-8.362
-0.288,-0.183,1.414,30.945,-26.123,-17.334
-0.116,-0.160,1.494,39.429,-16.235,-29.785
0.080,-0.114,1.610,49.316,-18.799,-32.959
0.145,-0.085,1.615,47.241,-27.832,-26.245
0.126,-0.094,1.522,40.100,-31.616,-16.418
0.089,-0.111,1.406,36.804,-28.137,-7.080
0.044,-0.117,1.357,39.001,-26.001,0.916
0.013,-0.115,1.434,45.715,-23.926,7.629
-0.161,-0.229,1.556,49.805,-11.963,11.047
-0.169,-0.263,1.551,38.208,19.531,4.089
-0.057,-0.174,1.479,19.043,44.922,-5.432
0.070,-0.111,1.450,16.052,42.419,-8.301
0.414,0.090,1.484,22.949,29.907,-3.174
0.133,-0.153,1.394,30.945,13.245,9.766
0.081,-0.049,1.388,32.349,16.296,5.798
0.252,0.005,1.485,34.058,27.222,7.935
0.153,-0.045,1.607,44.434,5.981,18.860
-0.094,-0.168,1.672,43.335,-10.376,30.762
-0.286,-0.276,1.608,31.250,-13.855,30.823
-0.242,-0.209,1.464,12.634,-10.132,22.522
-0.151,-0.145,1.316,0.244,-9.888,15.991
-0.083,-0.123,1.199,0.671,-15.808,13.977
-0.039,-0.112,1.136,6.104,-24.170,14.465
-0.336,-0.632,2.136,11.475,-29.663,17.273
-0.091,0.138,1.544,-131.836,22.522,7.324
-0.075,1.095,2.050,-272.278,54.321,-12.939
-0.229,-0.191,0.835,-61.401,-40.039,-4.700
-0.343,-0.085,0.992,-18.311,-27.527,-11.719
0.263,0.100,1.024,-31.372,8.484,-25.330
-0.018,0.120,0.854,-12.634,-5.676,-19.592
-0.052,-0.040,0.972,8.667,-8.728,-7.446
-0.089,-0.037,1.021,9.460,-1.648,-6.470
-0.061,-0.021,0.985,2.930,1.953,-7.324
-0.003,-0.040,0.991,-0.366,4.089,-6.531
0.030,-0.036,0.990,-1.892,2.625,-3.479
0.020,-0.042,0.967,-1.465,0.427,-0.244
-0.021,-0.061,0.996,-0.183,-0.732,2.197
-0.035,-0.033,0.985,-0.977,-0.244,2.563
-0.036,-0.032,0.978,-1.648,0.732,3.296
-0.036,-0.029,0.985,-1.221,1.709,3.723
-0.027,-0.013,0.980,-1.709,2.869,4.150
-0.031,-0.004,0.970,-1.831,3.113,5.127
-0.036,-0.005,0.978,-0.549,3.113,6.226
-0.033,-0.009,0.974,0.488,2.991,6.592
-0.029,-0.009,0.975,1.343,2.563,6.409

-0.068,0.001,0.562,18.005,26.611,-7.080
-0.070,-0.053,0.561,21.545,23.193,-5.249
-0.141,-0.070,0.570,20.935,14.771,-3.113
-0.116,-0.052,0.623,16.052,7.019,-2.502
-0.052,-0.032,0.633,8.972,-3.967,1.709
0.012,-0.077,0.626,2.991,-16.113,9.644
-0.010,-0.051,0.674,-1.282,-24.536,18.921
-0.134,0.041,0.262,-4.639,-30.579,25.024
-0.075,-0.108,0.726,-0.916,-29.053,24.048
-0.132,-0.075,0.595,-22.705,-23.560,21.851
-0.047,-0.019,0.483,-24.048,-8.545,14.771
-0.003,-0.078,0.517,-10.437,10.376,8.789
0.015,-0.071,0.509,-11.353,21.729,8.484
0.061,-0.032,0.459,-17.151,29.053,8.789
0.068,-0.065,0.435,-17.761,31.372,9.338
0.052,-0.080,0.355,-18.188,24.780,10.254
0.015,-0.050,0.283,-17.700,10.559,10.559
-0.025,-0.030,0.295,-10.864,-6.042,9.827
-0.036,-0.002,0.373,-3.296,-20.325,7.141
-0.056,-0.004,0.451,0.549,-33.997,5.493
-0.065,-0.008,0.452,-0.854,-49.316,5.615
-0.076,0.023,0.398,-5.188,-63.171,5.127
-0.045,0.020,0.405,-4.395,-72.021,3.845
-0.055,0.020,0.483,-2.014,-73.425,3.479
-0.083,0.018,0.528,-8.240,-56.519,3.540
-0.131,0.027,0.499,-20.996,-21.118,0.183
-0.118,0.032,0.386,-31.677,12.634,-3.845
-0.119,0.087,0.260,-38.391,29.480,-5.188
-0.125,0.121,0.211,-36.072,34.546,-5.981
-0.098,0.132,0.216,-27.893,34.302,-8.057
-0.023,0.167,0.281,-17.639,26.733,-9.277
-0.030,0.177,0.412,-8.057,16.479,-7.629
-0.078,0.162,0.513,-3.052,12.146,-5.859
-0.155,0.184,0.586,-3.357,15.137,-5.737
-0.270,0.172,0.690,-3.601,21.484,-7.080
-0.404,0.115,0.729,-7.996,32.288,-11.169
-0.484,0.125,0.670,-20.203,48.462,-21.240
-0.434,0.112,0.574,-30.029,66.589,-35.950
-0.268,0.132,0.400,-35.583,79.895,-49.194
-0.122,0.202,0.244,-34.363,81.848,-55.115
-0.089,0.211,0.276,-16.968,73.669,-54.016
-0.123,0.174,0.496,7.507,60.913,-51.941
-0.194,0.110,0.792,25.513,46.570,-48.950
-0.400,0.088,1.002,29.968,36.011,-45.410
-0.477,0.105,1.108,23.865,37.781,-51.392
-0.341,0.172,1.064,9.888,50.842,-64.819
-0.202,0.260,0.907,-3.479,54.199,-75.256
-0.097,0.277,0.714,-7.019,44.922,-79.224
0.012,0.319,0.601,0.793,27.649,-79.834
0.044,0.340,0.714,20.874,7.751,-75.562
0.021,0.270,0.998,44.067,-6.714,-68.542
-0.012,0.219,1.232,52.246,-7.690,-61.829
-0.108,0.178,1.342,44.922,8.789,-57.556
-0.149,0.165,1.316,31.555,39.551,-59.937
-0.120,0.201,1.263,21.423,65.308,-66.040
-0.010,0.226,1.245,19.714,74.219,-70.862
0.113,0.257,1.226,22.705,65.308,-70.740
0.148,0.244,1.162,26.978,38.269,-64.453
0.175,0.240,1.084,34.363,1.221,-55.481
0.177,0.251,1.090,46.692,-35.583,-45.837
0.151,0.230,1.224,60.852,-61.462,-36.072
0.113,0.176,1.343,66.772,-69.702,-27.466
0.036,0.140,1.329,57.556,-62.500,-19.470
0.390,0.116,1.538,43.030,-46.692,-13.672
-0.878,0.179,0.925,21.851,-57.007,4.395
-0.054,-0.041,0.978,32.776,15.625,-20.874
-0.028,0.098,1.198,58.044,54.871,-48.035
0.013,0.033,1.409,60.913,34.546,-35.828
-0.065,0.119,1.397,54.321,19.043,-26.184
0.029,0.080,1.534,59.937,22.583,-29.968
0.058,0.074,1.682,62.622,4.089,-25.330
0.019,0.083,1.714,54.810,-20.203,-14.709
0.011,0.076,1.610,40.894,-32.898,-6.775
0.062,0.066,1.434,28.687,-30.396,-2.869
-0.050,0.056,1.263,22.583,-26.367,2.441
-0.063,0.022,1.148,24.719,-26.672,7.019
-0.140,-0.071,1.148,31.250,-21.484,8.728
-0.159,-0.101,1.244,38.940,-16.174,6.409
-0.182,-0.099,1.345,43.396,-9.888,3.052
-0.186,-0.123,1.520,46.387,1.038,-2.625
-0.179,-0.155,1.625,43.030,14.160,-9.766
-0.033,-0.126,1.590,30.396,21.790,-16.174
0.007,-0.076,1.414,16.785,12.634,-14.893
0.066,-0.046,1.250,13.306,-2.319,-11.414
0.051,-0.010,1.204,20.142,-13.672,-7.812
0.235,0.012,1.416,31.738,-18.433,-5.188
-0.028,-0.127,1.493,41.382,-25.024,1.404
0.053,-0.077,1.589,40.649,-15.564,-2.869
0.071,-0.066,1.570,30.823,-15.259,2.136
0.000,-0.106,1.458,23.682,-30.701,13.428
-0.032,-0.058,1.385,20.020,-45.471,20.386
-0.081,-0.041,1.370,20.264,-50.598,26.062
-0.082,-0.179,1.334,15.076,-39.551,26.489
-0.165,-0.123,1.229,2.625,-25.085,21.973
-0.037,-0.137,1.115,-8.728,-1.465,12.878
0.031,-0.048,1.038,-11.292,20.264,6.104
0.141,-0.017,1.077,5.432,18.982,5.920
0.119,-0.042,1.188,23.254,4.333,14.709
-0.076,-0.110,1.330,33.691,-7.080,24.353
-0.205,-0.222,1.357,32.654,-12.512,29.114
-0.312,-0.211,1.359,24.109,-12.146,25.452
-0.324,-0.254,1.363,21.179,-6.653,16.541
-1.371,-2.140,3.992,8.118,4.822,7.141
-0.511,0.677,1.600,-197.021,98.145,-17.395
0.312,0.324,1.212,-157.959,120.056,-60.974
0.088,-0.427,1.447,5.920,37.537,-58.533
-0.097,0.105,0.656,-47.791,-5.981,-35.522
0.242,0.100,0.905,-23.926,10.254,-42.236
0.070,-0.075,1.234,11.047,0.427,-31.677
-0.063,-0.033,0.882,-6.226,-6.531,-16.968
-0.024,-0.008,0.810,-11.292,0.122,-13.428
-0.026,-0.091,1.044,5.005,7.690,-12.573
-0.025,-0.117,1.025,2.197,8.301,-8.118
0.008,-0.085,0.931,-7.568,6.592,-4.211
0.018,-0.092,0.988,-3.662,4.944,-1.892
0.020,-0.099,0.984,-1.099,3.113,0.488
0.006,-0.059,0.971,-2.014,2.197,2.197
-0.010,-0.067,1.001,0.793,1.892,3.113
-0.021,-0.058,0.986,-0.061,1.953,4.028

-0.153,-0.061,0.901,36.743,-5.554,-2.258
-0.181,-0.075,0.911,25.208,-6.104,-2.930
-0.201,-0.085,0.906,10.559,-3.357,-3.052
-0.208,-0.095,0.901,-4.395,-1.160,-2.869
-0.163,-0.090,0.912,-19.287,-1.648,-0.732
-0.063,-0.045,0.889,-34.485,-4.333,4.089
-0.164,0.214,0.259,-42.053,-5.066,10.620
